@RELATION training_tutorial1

    @ATTRIBUTE pacman_posx NUMERIC
    @ATTRIBUTE pacman_posy NUMERIC
    @ATTRIBUTE go_north {0,1}
    @ATTRIBUTE go_south {0,1}
    @ATTRIBUTE go_east {0,1}
    @ATTRIBUTE go_west {0,1}
    @ATTRIBUTE stop {0,1}
    @ATTRIBUTE living_ghosts_1 {1, 0}
    @ATTRIBUTE ghost_1_posx NUMERIC
    @ATTRIBUTE ghost_1_posy NUMERIC
    @ATTRIBUTE living_ghosts_2 {1, 0}
    @ATTRIBUTE ghost_2_posx NUMERIC
    @ATTRIBUTE ghost_2_posy NUMERIC
    @ATTRIBUTE living_ghosts_3 {1, 0}
    @ATTRIBUTE ghost_3_posx NUMERIC
    @ATTRIBUTE ghost_3_posy NUMERIC
    @ATTRIBUTE living_ghosts_4 {1, 0}
    @ATTRIBUTE ghost_4_posx NUMERIC
    @ATTRIBUTE ghost_4_posy NUMERIC
    @ATTRIBUTE distance_dot NUMERIC
    @ATTRIBUTE score NUMERIC
    @ATTRIBUTE move {North, South, East, West, Stop}
    @ATTRIBUTE next_score NUMERIC
    @ATTRIBUTE next_move {North, South, East, West, Stop}

@data
7,6,0,1,1,1,1,0,6,4,1,3,1,0,11,4,0,16,4,0,194,South,193,South
7,5,1,1,0,0,1,0,7,4,1,3,1,0,10,4,0,16,5,0,193,South,392,East
7,4,1,1,1,1,1,1,1,1,1,3,1,0,10,4,0,16,4,0,392,East,391,East
8,4,0,1,1,1,1,1,1,1,1,3,1,0,10,3,0,16,3,0,391,East,390,East
9,4,0,1,1,1,1,1,1,1,1,3,1,0,10,4,0,16,3,0,390,East,589,East
10,4,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,3,0,589,East,588,East
11,4,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,3,0,588,East,587,East
12,4,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,14,3,0,587,East,586,East
13,4,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,14,3,0,586,East,585,East
14,4,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,3,0,585,East,584,West
15,4,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,14,3,0,584,West,583,West
14,4,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,13,3,0,583,West,582,East
13,4,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,14,3,0,582,East,581,East
1,11,0,1,1,0,1,0,6,5,0,6,9,0,8,11,0,14,6,14,0,East,-1,East
2,11,0,0,1,1,1,0,5,5,0,5,9,0,7,11,0,14,6,13,-1,East,-2,East
3,11,0,0,1,1,1,0,4,5,0,5,9,0,6,11,0,14,5,12,-2,East,-3,East
4,11,0,0,1,1,1,0,4,4,0,5,9,0,7,11,0,14,4,11,-3,East,-4,East
5,11,0,1,1,1,1,0,4,4,0,6,9,0,6,11,0,14,5,10,-4,East,195,South
6,11,0,1,1,1,1,0,4,4,0,6,9,1,5,1,0,14,5,9,195,South,194,South
6,10,1,1,0,1,1,0,3,4,0,6,9,1,5,1,0,15,5,8,194,South,393,West
6,9,1,1,1,1,1,0,2,4,1,3,1,1,5,1,0,15,4,7,393,West,392,West
5,9,1,1,1,1,1,0,1,4,1,3,1,1,5,1,0,15,4,8,392,West,391,West
4,9,0,1,1,1,1,0,1,4,1,3,1,1,5,1,0,16,4,9,391,West,390,West
3,9,0,1,1,1,1,0,1,5,1,3,1,1,5,1,0,16,5,10,390,West,389,West
2,9,0,1,1,1,1,0,1,6,1,3,1,1,5,1,0,17,5,11,389,West,388,South
1,9,1,1,1,0,1,0,1,5,1,3,1,1,5,1,0,17,4,12,388,South,387,South
1,8,1,1,1,0,1,0,1,4,1,3,1,1,5,1,0,17,4,11,387,South,386,South
1,7,1,1,1,0,1,0,1,4,1,3,1,1,5,1,0,17,3,10,386,South,385,South
1,6,1,1,0,0,1,0,1,4,1,3,1,1,5,1,0,17,4,9,385,South,584,East
1,5,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,16,4,10,584,East,583,East
2,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,4,9,583,East,582,East
3,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,5,8,582,East,581,East
4,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,5,7,581,East,580,East
5,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,5,6,580,East,579,East
6,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,4,5,579,East,578,East
7,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,5,4,578,East,577,East
8,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,4,3,577,East,576,East
9,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,5,2,576,East,575,East
10,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,5,1,575,East,574,East
11,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,5,2,574,East,573,East
12,5,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,15,5,3,573,East,572,East
13,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,4,4,572,East,571,East
14,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,5,5,571,East,570,East
12,10,0,0,1,1,1,0,5,6,0,5,12,0,13,6,0,13,12,0,0,East,-1,East
13,10,0,1,1,1,1,0,5,6,0,6,12,0,13,6,0,13,12,0,-1,East,-2,South
14,10,0,1,1,1,1,0,4,6,0,7,12,0,12,6,0,13,12,0,-2,South,-3,South
14,9,1,1,1,1,1,0,3,6,0,8,12,0,11,6,0,12,12,0,-3,South,-4,South
14,8,1,1,1,1,1,0,3,5,0,7,12,0,11,5,0,12,12,0,-4,South,-5,South
14,7,1,1,1,0,1,0,3,5,0,7,12,0,11,5,0,13,12,0,-5,South,-6,West
14,6,1,1,1,1,1,0,4,5,0,8,12,0,11,4,0,13,12,0,-6,West,-7,West
13,6,0,1,1,1,1,0,3,5,0,8,13,0,11,4,0,13,12,0,-7,West,-8,West
12,6,0,1,1,1,1,0,4,5,0,9,13,0,11,3,0,13,12,0,-8,West,-9,South
11,6,0,1,1,1,1,0,4,5,0,10,13,0,11,3,0,12,12,0,-9,South,-10,South
11,5,1,1,1,1,1,0,4,5,0,10,13,0,11,3,0,13,12,0,-10,South,189,West
11,4,1,1,1,1,1,0,4,5,0,9,13,1,5,1,0,12,12,0,189,West,188,South
10,4,1,1,1,0,1,0,4,6,0,9,14,1,5,1,0,11,12,0,188,South,187,West
10,3,1,0,1,1,1,0,4,5,0,9,13,1,5,1,0,10,12,0,187,West,186,West
9,3,0,0,1,1,1,0,5,5,0,8,13,1,5,1,0,10,13,0,186,West,185,West
8,3,1,0,1,1,1,0,6,5,0,8,12,1,5,1,0,9,13,0,185,West,184,North
7,3,1,0,1,1,1,0,7,5,0,8,12,1,5,1,0,8,13,0,184,North,183,West
7,4,1,1,1,1,1,0,6,5,0,7,12,1,5,1,0,9,13,0,183,West,382,West
6,4,1,1,1,1,1,1,1,1,0,6,12,1,5,1,0,9,14,0,382,West,381,West
5,4,1,1,1,1,1,1,1,1,0,6,12,1,5,1,0,9,14,0,381,West,380,West
4,4,1,1,1,1,1,1,1,1,0,6,12,1,5,1,0,9,14,0,380,West,379,North
3,4,1,1,1,1,1,1,1,1,0,5,12,1,5,1,0,8,14,0,379,North,378,North
3,5,1,1,1,1,1,1,1,1,0,6,12,1,5,1,0,9,14,0,378,North,377,North
3,6,1,1,1,1,1,1,1,1,0,7,12,1,5,1,0,10,14,0,377,North,376,North
3,7,1,1,1,1,1,1,1,1,0,8,12,1,5,1,0,10,13,0,376,North,375,North
3,8,1,1,1,1,1,1,1,1,0,9,12,1,5,1,0,10,13,0,375,North,374,North
3,9,1,1,1,1,1,1,1,1,0,9,12,1,5,1,0,9,13,0,374,North,373,North
3,10,1,1,1,1,1,1,1,1,0,10,12,1,5,1,0,9,13,0,373,North,372,North
3,11,1,1,0,1,1,1,1,1,0,11,12,1,5,1,0,9,14,0,372,North,371,North
3,12,1,1,0,1,1,1,1,1,0,10,12,1,5,1,0,10,14,0,371,North,370,North
3,13,1,1,0,1,1,1,1,1,0,11,12,1,5,1,0,9,14,0,370,North,369,East
3,14,0,1,1,1,1,1,1,1,0,11,12,1,5,1,0,10,14,0,369,East,368,East
4,14,0,0,1,1,1,1,1,1,0,10,12,1,5,1,0,9,14,0,368,East,367,East
5,14,0,0,1,1,1,1,1,1,0,9,12,1,5,1,0,8,14,0,367,East,366,East
6,14,0,0,1,1,1,1,1,1,0,8,12,1,5,1,0,9,14,0,366,East,365,East
7,14,0,0,1,1,1,1,1,1,0,8,12,1,5,1,0,9,13,0,365,East,364,South
8,14,0,1,1,1,1,1,1,1,0,8,13,1,5,1,0,10,13,0,364,South,563,East
8,13,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,9,13,0,563,East,562,East
14,1,0,0,1,1,1,0,10,13,0,13,13,0,14,13,0,17,13,1,0,East,99,North
15,1,1,0,1,1,1,0,11,13,0,13,14,0,14,13,0,17,13,1,99,North,198,North
15,2,1,1,0,0,1,0,11,13,0,13,14,0,13,13,0,17,13,1,198,North,297,East
15,3,0,1,1,0,1,0,10,13,0,13,14,0,12,13,0,16,13,1,297,East,396,East
16,3,0,0,1,1,1,0,11,13,0,13,14,0,12,13,0,15,13,1,396,East,495,East
17,3,0,0,1,1,1,0,11,13,0,14,14,0,12,13,0,16,13,1,495,East,594,North
18,3,1,0,0,1,1,0,10,13,0,14,15,0,13,13,0,15,13,1,594,North,693,North
18,4,1,1,0,0,1,0,11,13,0,15,15,0,14,13,0,16,13,1,693,North,792,North
18,5,1,1,0,0,1,0,10,13,0,14,15,0,13,13,0,17,13,1,792,North,891,East
18,6,0,1,1,1,1,0,10,13,0,15,15,0,14,13,0,16,13,1,891,East,990,East
19,6,0,0,1,1,1,0,11,13,0,14,15,0,15,13,0,15,13,1,990,East,1089,East
20,6,0,0,1,1,1,0,11,13,0,14,15,0,16,13,0,15,13,1,1089,East,1188,North
21,6,1,1,0,1,1,0,12,13,0,15,15,0,15,13,0,14,13,1,1188,North,1287,North
21,7,1,1,0,0,1,0,11,13,0,14,15,0,14,13,0,14,14,1,1287,North,1386,North
21,8,1,1,0,0,1,0,11,13,0,14,14,0,14,13,0,14,14,1,1386,North,1485,North
21,9,1,1,1,1,1,0,12,13,0,14,13,0,13,13,0,13,14,1,1485,North,1584,North
21,10,1,1,0,0,1,0,13,13,0,14,14,0,13,14,0,13,14,1,1584,North,1683,North
21,11,1,1,0,0,1,0,14,13,0,14,14,0,13,13,0,13,15,1,1683,North,1782,North
21,12,1,1,0,0,1,0,15,13,0,14,15,0,13,13,0,14,15,1,1782,North,1881,West
21,13,1,1,1,1,1,0,15,13,0,14,15,0,13,13,0,14,15,1,1881,West,1880,West
20,13,0,0,1,1,1,0,14,13,0,15,15,0,12,13,0,15,15,2,1880,West,1879,North
19,13,1,1,1,0,1,0,13,13,0,16,15,0,12,13,0,16,15,3,1879,North,1878,North
19,14,1,1,0,0,1,0,13,13,0,16,15,0,11,13,0,16,15,2,1878,North,1877,West
19,15,0,1,0,1,1,0,13,13,0,15,15,0,11,13,0,17,15,2,1877,West,2076,West
18,15,0,0,1,1,1,0,14,13,0,14,15,0,11,13,1,7,1,3,2076,West,2075,West
17,15,0,0,1,1,1,0,15,13,0,14,15,0,12,13,1,7,1,3,2075,West,2074,West
16,15,0,0,1,1,1,0,14,13,0,15,15,0,12,13,1,7,1,3,2074,West,2273,West
15,15,1,0,1,1,1,0,13,13,1,3,1,0,13,13,1,7,1,3,2273,West,2272,West
14,15,0,1,1,1,1,0,13,13,1,2,1,0,12,13,1,6,1,4,2272,West,2271,East
13,15,0,1,1,1,1,0,14,13,1,2,1,0,11,13,1,6,1,4,2271,East,2270,South
14,15,0,1,1,1,1,0,15,13,1,1,1,0,10,13,1,6,1,4,2270,South,2269,South
14,14,1,1,0,1,1,0,16,13,1,1,2,0,10,13,1,6,1,5,2269,South,2268,East
14,13,1,0,1,1,1,0,15,13,1,1,2,0,11,13,1,6,1,5,2268,East,2467,West
15,13,0,0,1,1,1,1,1,2,1,1,1,0,10,13,1,6,1,4,2467,West,2466,West
14,13,1,0,1,1,1,1,1,1,1,2,1,0,10,13,1,7,1,5,2466,West,2465,West
13,13,1,0,1,1,1,1,1,1,1,2,1,0,11,13,1,7,1,5,2465,West,2464,West
1,18,0,1,1,0,1,0,5,9,0,11,3,0,17,6,0,25,13,0,0,South,-1,South
1,17,1,1,0,0,1,0,5,8,0,10,3,0,18,6,0,25,13,0,-1,South,-2,South
1,16,1,1,1,0,1,0,6,8,0,10,4,0,19,6,0,25,14,0,-2,South,-3,South
1,15,1,1,1,0,1,0,5,8,0,11,4,0,19,6,0,25,13,0,-3,South,-4,South
1,14,1,1,1,0,1,0,5,9,0,11,3,0,18,6,0,25,13,0,-4,South,-5,South
1,13,1,1,0,0,1,0,4,9,0,11,3,0,17,6,0,25,13,0,-5,South,-6,South
1,12,1,1,1,0,1,0,5,9,0,11,4,0,17,5,0,25,13,0,-6,South,-7,South
1,11,1,1,0,0,1,0,5,9,0,10,4,0,17,5,0,25,13,0,-7,South,-8,South
1,10,1,1,0,0,1,0,5,8,0,11,4,0,18,5,0,25,14,0,-8,South,-9,South
1,9,1,1,0,0,1,0,5,9,0,11,4,0,18,5,0,25,15,0,-9,South,-10,South
1,8,1,1,0,0,1,0,5,9,0,11,4,0,17,5,0,25,15,0,-10,South,-11,South
1,7,1,1,0,0,1,0,5,9,0,10,4,0,17,5,0,25,14,0,-11,South,-12,East
1,6,1,1,1,0,1,0,5,10,0,11,4,0,18,5,0,25,13,0,-12,East,-13,East
2,6,0,1,1,1,1,0,6,10,0,11,4,0,18,5,0,25,14,0,-13,East,-14,East
3,6,1,1,1,1,1,0,5,10,0,10,4,0,17,5,0,24,14,0,-14,East,-15,North
4,6,1,1,1,1,1,0,4,10,0,11,4,0,18,5,0,25,14,0,-15,North,-16,North
4,7,1,1,1,1,1,0,4,10,0,10,4,0,18,5,0,25,14,0,-16,North,-17,North
4,8,1,1,1,1,1,0,4,10,0,9,4,0,19,5,0,24,14,0,-17,North,-18,North
4,9,1,1,1,1,1,0,4,10,0,9,4,0,19,5,0,24,14,0,-18,North,181,East
4,10,0,1,1,1,1,1,1,1,0,9,5,0,19,6,0,23,14,0,181,East,180,East
5,10,0,1,1,1,1,1,1,1,0,9,5,0,20,6,0,24,14,0,180,East,179,South
6,10,0,1,0,1,1,1,1,1,0,9,6,0,19,6,0,24,14,0,179,South,178,South
6,9,1,1,0,1,1,1,1,1,0,9,7,0,18,6,0,25,14,0,178,South,177,South
6,8,1,1,0,1,1,1,1,1,0,9,7,0,19,6,0,25,14,0,177,South,176,South
6,7,1,1,0,1,1,1,1,1,0,9,6,0,18,6,0,25,15,0,176,South,175,East
6,6,1,0,1,1,1,1,1,1,0,8,6,0,18,6,0,25,16,0,175,East,174,East
7,6,0,0,1,1,1,1,1,1,0,8,5,0,19,6,0,25,16,0,174,East,173,South
8,6,1,1,1,1,1,1,1,1,0,8,5,0,19,6,0,24,16,0,173,South,372,East
8,5,1,1,1,0,1,1,1,1,1,3,1,0,19,6,0,24,15,0,372,East,371,East
9,5,1,1,1,1,1,1,1,1,1,3,1,0,19,6,0,24,14,0,371,East,370,East
10,5,1,1,1,1,1,1,1,1,1,3,1,0,19,5,0,24,14,0,370,East,369,North
11,5,1,1,0,1,1,1,1,1,1,3,1,0,19,6,0,25,14,0,369,North,368,North
11,6,1,1,0,1,1,1,1,1,1,3,1,0,20,6,0,25,13,0,368,North,367,North
11,7,1,1,0,1,1,1,1,1,1,3,1,0,21,6,0,25,14,0,367,North,366,North
11,8,1,1,0,1,1,1,1,1,1,3,1,0,21,6,0,25,15,0,366,North,365,North
11,9,1,1,0,1,1,1,1,1,1,3,1,0,21,6,0,25,14,0,365,North,364,North
11,10,1,1,0,1,1,1,1,1,1,3,1,0,21,6,0,25,15,0,364,North,363,North
11,11,1,1,0,1,1,1,1,1,1,3,1,0,20,6,0,25,15,0,363,North,362,East
11,12,0,1,1,1,1,1,1,1,1,3,1,0,20,5,0,25,14,0,362,East,361,East
12,12,0,0,1,1,1,1,1,1,1,3,1,0,20,4,0,25,14,0,361,East,360,East
13,12,0,1,1,1,1,1,1,1,1,3,1,0,20,3,0,25,14,0,360,East,359,East
14,12,1,1,1,1,1,1,1,1,1,3,1,0,21,3,0,24,14,0,359,East,358,East
15,12,0,1,1,1,1,1,1,1,1,3,1,0,20,3,0,23,14,0,358,East,357,East
16,12,0,1,1,1,1,1,1,1,1,3,1,0,20,3,0,24,14,0,357,East,356,East
17,12,1,1,1,1,1,1,1,1,1,3,1,0,21,3,0,24,15,0,356,East,355,East
18,12,1,1,1,1,1,1,1,1,1,3,1,0,22,3,0,23,15,0,355,East,354,East
19,12,1,1,1,1,1,1,1,1,1,3,1,0,23,3,0,23,16,0,354,East,353,North
20,12,1,1,0,1,1,1,1,1,1,3,1,0,23,4,0,23,15,0,353,North,352,North
20,13,1,1,0,1,1,1,1,1,1,3,1,0,23,5,0,22,15,0,352,North,351,North
20,14,1,1,0,1,1,1,1,1,1,3,1,0,23,4,0,21,15,0,351,North,350,East
20,15,1,1,1,0,1,1,1,1,1,3,1,0,23,5,0,21,16,0,350,East,349,East
21,15,1,0,1,1,1,1,1,1,1,3,1,0,24,5,0,22,16,0,349,East,348,West
22,15,1,1,1,1,1,1,1,1,1,3,1,0,24,5,0,21,16,0,348,West,347,North
21,15,1,0,1,1,1,1,1,1,1,3,1,0,24,4,0,21,17,0,347,North,346,North
21,16,1,1,1,1,1,1,1,1,1,3,1,0,24,4,0,21,18,0,346,North,345,North
21,17,1,1,0,1,1,1,1,1,1,3,1,0,24,5,0,22,18,0,345,North,544,West
21,18,0,1,1,1,1,1,1,1,1,3,1,0,24,4,1,7,1,0,544,West,543,South
20,18,0,1,1,1,1,1,1,1,1,3,1,0,23,4,1,7,1,0,543,South,542,South
20,17,1,1,1,1,1,1,1,1,1,3,1,0,23,5,1,7,1,0,542,South,541,South
20,16,1,1,1,0,1,1,1,1,1,3,1,0,23,4,1,7,1,0,541,South,540,South
20,15,1,1,1,0,1,1,1,1,1,3,1,0,23,4,1,7,1,0,540,South,539,South
20,14,1,1,0,1,1,1,1,1,1,3,1,0,23,5,1,7,1,0,539,South,538,South
20,13,1,1,0,1,1,1,1,1,1,3,1,0,23,4,1,7,1,0,538,South,537,South
20,12,1,1,0,1,1,1,1,1,1,3,1,0,22,4,1,7,1,0,537,South,536,South
20,11,1,1,0,1,1,1,1,1,1,3,1,0,22,4,1,7,1,0,536,South,535,East
20,10,1,0,1,1,1,1,1,1,1,3,1,0,22,3,1,7,1,0,535,East,534,East
21,10,0,0,1,1,1,1,1,1,1,3,1,0,21,3,1,7,1,0,534,East,533,East
22,10,1,0,1,1,1,1,1,1,1,3,1,0,21,3,1,7,1,0,533,East,532,South
23,10,1,1,1,1,1,1,1,1,1,3,1,0,21,4,1,7,1,0,532,South,531,South
23,9,1,1,1,0,1,1,1,1,1,3,1,0,22,4,1,7,1,0,531,South,530,South
23,8,1,1,1,1,1,1,1,1,1,3,1,0,22,3,1,7,1,0,530,South,529,South
23,7,1,1,1,0,1,1,1,1,1,3,1,0,22,4,1,7,1,0,529,South,528,South
23,6,1,1,1,1,1,1,1,1,1,3,1,0,22,3,1,7,1,0,528,South,527,South
23,5,1,1,1,0,1,1,1,1,1,3,1,0,21,3,1,7,1,0,527,South,526,West
23,4,1,1,1,1,1,1,1,1,1,3,1,0,21,3,1,7,1,0,526,West,525,West
1,6,0,1,1,0,1,0,6,4,0,8,6,0,11,3,0,16,6,0,0,East,-1,East
2,6,0,0,1,1,1,0,7,4,0,8,6,0,11,3,0,16,6,0,-1,East,-2,East
3,6,0,0,1,1,1,0,6,4,0,8,6,0,10,3,0,16,5,0,-2,East,-3,East
4,6,0,0,1,1,1,0,6,3,0,7,6,0,10,3,0,16,4,0,-3,East,-4,East
5,6,0,0,1,1,1,0,7,3,0,8,6,0,10,4,0,15,4,0,-4,East,-5,East
6,6,0,0,1,1,1,0,7,3,0,7,6,0,11,4,0,15,4,0,-5,East,194,South
7,6,0,1,1,1,1,0,8,3,1,3,1,0,10,4,0,14,4,0,194,South,193,South
7,5,1,1,0,0,1,0,9,3,1,3,1,0,9,4,0,13,4,0,193,South,192,East
7,4,1,1,1,1,1,0,9,4,1,3,1,0,10,4,0,12,4,0,192,East,191,East
8,4,0,1,1,1,1,0,10,4,1,3,1,0,11,4,0,12,3,0,191,East,190,East
9,4,0,1,1,1,1,0,10,4,1,3,1,0,11,4,0,12,4,0,190,East,389,East
10,4,0,1,1,1,1,1,1,1,1,3,1,0,12,4,0,12,3,0,389,East,388,East
11,4,0,1,1,1,1,1,1,1,1,3,1,0,12,4,0,11,3,0,388,East,587,West
12,4,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,10,3,0,587,West,586,West
11,4,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,9,3,0,586,West,585,South
1,11,0,1,1,0,1,0,6,5,0,6,9,0,8,11,0,14,6,14,0,East,-1,East
2,11,0,0,1,1,1,0,6,4,0,7,9,0,8,11,0,14,6,13,-1,East,-2,East
3,11,0,0,1,1,1,0,5,4,0,7,9,0,8,11,0,14,5,12,-2,East,-3,East
4,11,0,0,1,1,1,0,5,5,0,8,9,0,9,11,0,13,5,11,-3,East,-4,East
5,11,0,1,1,1,1,0,4,5,0,8,8,0,10,11,0,14,5,10,-4,East,-5,East
6,11,0,1,1,1,1,0,4,4,0,8,9,0,10,11,0,15,5,9,-5,East,-6,East
7,11,0,0,1,1,1,0,5,4,0,9,9,0,10,10,0,14,5,8,-6,East,-7,East
8,11,0,0,1,1,1,0,5,4,0,9,9,0,10,9,0,14,4,7,-7,East,-8,East
9,11,0,0,1,1,1,0,5,4,0,8,9,0,10,10,0,13,4,6,-8,East,-9,South
10,11,0,1,1,1,1,0,5,3,0,8,9,0,10,10,0,13,5,5,-9,South,190,South
10,10,1,1,1,0,1,0,5,4,0,8,8,1,5,1,0,13,4,4,190,South,189,West
10,9,1,1,1,1,1,0,5,4,0,7,8,1,5,1,0,13,5,3,189,West,188,West
9,9,0,1,1,1,1,0,5,3,0,7,7,1,5,1,0,13,5,4,188,West,187,West
8,9,0,1,1,1,1,0,5,3,0,6,7,1,5,1,0,14,5,5,187,West,186,West
7,9,0,1,1,1,1,0,6,3,0,6,7,1,5,1,0,14,5,6,186,West,185,South
6,9,1,1,1,1,1,0,6,4,0,6,8,1,5,1,0,15,5,7,185,South,384,East
6,8,1,1,1,1,1,0,7,4,1,3,1,1,5,1,0,14,5,6,384,East,383,East
7,8,1,1,1,1,1,0,7,5,1,3,1,1,5,1,0,14,4,5,383,East,382,South
8,8,1,1,1,1,1,0,8,5,1,3,1,1,5,1,0,13,4,4,382,South,381,South
8,7,1,1,1,1,1,0,8,6,1,3,1,1,5,1,0,13,3,3,381,South,580,East
8,6,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,14,3,2,580,East,579,East
9,6,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,14,3,1,579,East,678,South
10,6,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,14,4,8,678,South,677,East
10,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,14,5,9,677,East,676,East
11,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,14,5,8,676,East,675,East
12,5,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,15,5,7,675,East,674,East
13,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,5,6,674,East,673,East
14,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,5,5,673,East,672,East
15,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,5,6,672,East,671,East
12,10,0,0,1,1,1,0,5,6,0,5,12,0,13,6,0,13,12,0,0,East,-1,East
13,10,0,1,1,1,1,0,5,6,0,5,12,0,14,6,0,13,12,0,-1,East,-2,South
14,10,0,1,1,1,1,0,5,6,0,6,12,0,14,5,0,13,12,0,-2,South,-3,South
14,9,1,1,1,1,1,0,5,5,0,5,12,0,14,6,0,13,12,0,-3,South,-4,South
14,8,1,1,1,1,1,0,5,5,0,5,12,0,13,6,0,12,12,0,-4,South,-5,South
14,7,1,1,1,0,1,0,5,5,0,6,12,0,12,6,0,11,12,0,-5,South,-6,West
14,6,1,1,1,1,1,0,6,5,0,7,12,0,11,6,0,10,12,0,-6,West,-7,West
13,6,0,1,1,1,1,0,6,6,0,8,12,0,12,6,0,9,12,0,-7,West,192,West
12,6,0,1,1,1,1,0,6,5,0,9,12,1,5,1,0,10,12,0,192,West,191,West
11,6,0,1,1,1,1,0,7,5,0,9,13,1,5,1,0,11,12,0,191,West,190,South
10,6,0,1,1,0,1,0,8,5,0,9,14,1,5,1,0,12,12,0,190,South,189,South
10,5,1,1,1,0,1,0,8,5,0,9,14,1,5,1,0,13,12,0,189,South,188,South
10,4,1,1,1,0,1,0,8,6,0,9,14,1,5,1,0,12,12,0,188,South,187,West
10,3,1,0,1,1,1,0,8,5,0,10,14,1,5,1,0,12,12,0,187,West,186,West
9,3,0,0,1,1,1,0,8,5,0,11,14,1,5,1,0,11,12,0,186,West,185,North
8,3,1,0,1,1,1,0,8,5,0,11,14,1,5,1,0,10,12,0,185,North,184,North
8,4,1,1,0,1,1,0,8,5,0,11,14,1,5,1,0,11,12,0,184,North,383,West
8,5,1,1,0,1,1,1,1,1,0,12,14,1,5,1,0,10,12,0,383,West,382,West
7,5,1,1,1,1,1,1,1,1,0,11,14,1,5,1,0,10,12,0,382,West,381,West
6,5,1,1,1,1,1,1,1,1,0,12,14,1,5,1,0,10,13,0,381,West,380,West
5,5,1,1,1,1,1,1,1,1,0,11,14,1,5,1,0,10,14,0,380,West,379,West
4,5,1,1,1,1,1,1,1,1,0,11,14,1,5,1,0,10,13,0,379,West,378,North
3,5,1,1,1,1,1,1,1,1,0,11,14,1,5,1,0,10,12,0,378,North,377,North
3,6,1,1,1,1,1,1,1,1,0,12,14,1,5,1,0,11,12,0,377,North,376,North
3,7,1,1,1,1,1,1,1,1,0,11,14,1,5,1,0,10,12,0,376,North,375,North
3,8,1,1,1,1,1,1,1,1,0,10,14,1,5,1,0,9,12,0,375,North,374,North
3,9,1,1,1,1,1,1,1,1,0,9,14,1,5,1,0,10,12,0,374,North,373,North
3,10,1,1,1,1,1,1,1,1,0,10,14,1,5,1,0,9,12,0,373,North,372,North
3,11,1,1,0,1,1,1,1,1,0,11,14,1,5,1,0,9,13,0,372,North,371,North
3,12,1,1,0,1,1,1,1,1,0,10,14,1,5,1,0,8,13,0,371,North,370,North
3,13,1,1,0,1,1,1,1,1,0,10,13,1,5,1,0,9,13,0,370,North,369,East
3,14,0,1,1,1,1,1,1,1,0,10,13,1,5,1,0,10,13,0,369,East,368,East
4,14,0,0,1,1,1,1,1,1,0,10,13,1,5,1,0,10,12,0,368,East,367,East
5,14,0,0,1,1,1,1,1,1,0,10,14,1,5,1,0,10,12,0,367,East,366,East
6,14,0,0,1,1,1,1,1,1,0,11,14,1,5,1,0,9,12,0,366,East,365,East
7,14,0,0,1,1,1,1,1,1,0,12,14,1,5,1,0,10,12,0,365,East,364,East
8,14,0,1,1,1,1,1,1,1,0,12,14,1,5,1,0,11,12,0,364,East,363,East
9,14,0,1,1,1,1,1,1,1,0,13,14,1,5,1,0,12,12,0,363,East,362,East
10,14,0,1,1,1,1,1,1,1,0,12,14,1,5,1,0,11,12,0,362,East,561,West
